order_date,order_year,order_month,item_category,order_count,item_count,promo_item_count,cust_count,avg_item_revenue,avg_distance,average_item_rate,promo_item_percentage
2023-03-17,2023,3,Crisp & Snacks,85,88,0,73,2.83,3609.45,1.21,0
2023-03-17,2023,3,null,30,30,9,29,null,3976.3,1.03,0.3
2023-03-17,2023,3,Other Confectionary,93,93,0,83,5.66,3116.13,1.12,0
2023-03-17,2023,3,Chocolate,34,40,1,29,2.23,3838.45,1.38,0.03
2023-03-17,2023,3,Cookies,7,7,0,7,1.61,4614.14,1,0
2023-03-17,2023,3,"Toffee, Fudge & Nougat",2,2,0,2,4.45,4605,1,0
2023-03-17,2023,3,"Cheese Crackers, Breadsticks & Dipping",2,2,0,1,2.64,4120,2,0
2023-03-17,2023,3,Chocolate & Sweet Spreads,4,4,0,4,3.92,2816.5,1,0
2023-03-18,2023,3,null,26,28,8,23,null,2847.21,1.22,0.29
2023-03-18,2023,3,Crisp & Snacks,57,59,0,53,3.25,3325.14,1.11,0
2023-03-18,2023,3,"Cheese Crackers, Breadsticks & Dipping",4,4,0,4,3.3,3523,1,0
2023-03-18,2023,3,Other Confectionary,108,108,0,89,4.81,3633.69,1.21,0
2023-03-18,2023,3,Chocolate,56,61,6,49,2.62,3108.84,1.24,0.1
2023-03-18,2023,3,Cookies,10,10,0,9,2.07,4025.2,1.11,0
2023-03-18,2023,3,"Toffee, Fudge & Nougat",2,2,0,2,2.05,3951,1,0
2023-03-18,2023,3,Chocolate & Sweet Spreads,1,1,0,1,3.61,7960,1,0
2023-03-19,2023,3,Other Confectionary,83,83,0,68,4.27,3720.51,1.22,0
2023-03-19,2023,3,Cookies,11,11,0,11,2.39,2542.09,1,0
2023-03-19,2023,3,Chocolate,35,38,0,31,2.13,2954.95,1.23,0
2023-03-19,2023,3,null,33,34,0,31,null,3277.15,1.1,0
2023-03-19,2023,3,Crisp & Snacks,79,101,0,62,3.09,2744.32,1.63,0
2023-03-19,2023,3,"Cheese Crackers, Breadsticks & Dipping",3,3,0,3,2.64,3014.33,1,0
2023-03-19,2023,3,"Toffee, Fudge & Nougat",1,1,0,1,1.92,3680,1,0
2023-03-19,2023,3,Chocolate & Sweet Spreads,1,1,0,1,3.61,5220,1,0
2023-03-20,2023,3,Crisp & Snacks,99,107,6,73,3.08,3324.33,1.47,0.06
2023-03-20,2023,3,"Toffee, Fudge & Nougat",2,2,0,2,2.53,1683.5,1,0
2023-03-20,2023,3,Chocolate,20,22,0,20,2.33,3293.64,1.1,0
2023-03-20,2023,3,Cookies,9,10,0,9,1.99,2455.4,1.11,0
2023-03-20,2023,3,"Cheese Crackers, Breadsticks & Dipping",3,3,0,3,2.44,5216.67,1,0
2023-03-20,2023,3,null,48,53,0,39,null,3160.17,1.36,0
2023-03-20,2023,3,Other Confectionary,61,61,0,57,4.78,3055.95,1.07,0
2023-03-20,2023,3,Chocolate & Sweet Spreads,1,1,0,1,1.34,1037,1,0
2023-03-21,2023,3,Other Confectionary,53,53,0,51,5.81,3853.21,1.04,0
2023-03-21,2023,3,Crisp & Snacks,152,167,10,130,3.19,3203.62,1.28,0.06
2023-03-21,2023,3,Chocolate,29,32,0,27,2.22,3501.81,1.19,0
2023-03-21,2023,3,"Cheese Crackers, Breadsticks & Dipping",9,9,0,9,2.51,3017,1,0
2023-03-21,2023,3,null,53,55,0,49,null,3195.36,1.12,0
2023-03-21,2023,3,Cookies,8,8,0,8,1.67,4194.63,1,0
2023-03-21,2023,3,Chocolate & Sweet Spreads,2,2,0,2,4.24,1366.5,1,0
2023-03-22,2023,3,null,76,79,0,56,null,3081.78,1.41,0
2023-03-22,2023,3,Crisp & Snacks,183,214,9,145,3.12,3547.98,1.48,0.04
2023-03-22,2023,3,Other Confectionary,58,58,0,50,4.51,3500.31,1.16,0
2023-03-22,2023,3,Chocolate,25,26,0,20,2.55,4175.31,1.3,0
2023-03-22,2023,3,"Cheese Crackers, Breadsticks & Dipping",14,14,0,14,3.12,2882.43,1,0
2023-03-22,2023,3,Chocolate & Sweet Spreads,4,5,0,4,3.6,5460,1.25,0
2023-03-22,2023,3,Cookies,13,13,0,10,2.11,3387.85,1.3,0
2023-03-23,2023,3,Cookies,14,15,0,12,1.63,4167.47,1.25,0
2023-03-23,2023,3,Chocolate & Sweet Spreads,2,2,0,1,3.61,1390,2,0
2023-03-23,2023,3,"Cheese Crackers, Breadsticks & Dipping",15,15,0,13,2.56,4455.13,1.15,0
2023-03-23,2023,3,Other Confectionary,65,65,0,57,4.68,4043.66,1.14,0
2023-03-23,2023,3,Chocolate,33,33,0,30,2.25,3269.36,1.1,0
2023-03-23,2023,3,null,52,55,0,47,null,3631.56,1.17,0
2023-03-23,2023,3,Crisp & Snacks,133,146,11,115,2.94,3562.09,1.27,0.08
2023-03-24,2023,3,Cookies,17,18,0,15,2.18,2675.94,1.2,0
2023-03-24,2023,3,"Cheese Crackers, Breadsticks & Dipping",7,7,0,7,2.51,2672.43,1,0
2023-03-24,2023,3,Chocolate & Sweet Spreads,3,3,0,3,4.44,4610,1,0
2023-03-24,2023,3,null,51,54,0,46,null,2949.7,1.17,0
2023-03-24,2023,3,Chocolate,37,40,0,34,3.21,3662.78,1.18,0
2023-03-24,2023,3,Other Confectionary,102,102,0,84,5.06,3424.9,1.21,0
2023-03-24,2023,3,Crisp & Snacks,82,90,4,74,2.98,3108.44,1.22,0.04
2023-03-25,2023,3,Chocolate & Sweet Spreads,6,6,0,6,3.82,2334,1,0
2023-03-25,2023,3,Other Confectionary,115,115,0,102,4.66,3168.13,1.13,0
2023-03-25,2023,3,Crisp & Snacks,84,91,6,72,3.26,3527.12,1.26,0.07
2023-03-25,2023,3,Cookies,16,16,0,14,2.23,3092.75,1.14,0
2023-03-25,2023,3,Chocolate,49,57,0,43,2.36,3717.67,1.33,0
2023-03-25,2023,3,"Toffee, Fudge & Nougat",3,3,0,3,2.82,3746.33,1,0
2023-03-25,2023,3,null,28,30,0,28,null,3554.13,1.07,0
2023-03-25,2023,3,"Cheese Crackers, Breadsticks & Dipping",4,4,0,4,2.42,1422,1,0
2023-03-26,2023,3,Crisp & Snacks,70,76,0,64,2.96,3497.71,1.19,0
2023-03-26,2023,3,Other Confectionary,91,92,0,81,4.72,3662.77,1.14,0
2023-03-26,2023,3,Chocolate & Sweet Spreads,5,5,0,3,4.3,7344,1.67,0
2023-03-26,2023,3,"Cheese Crackers, Breadsticks & Dipping",6,6,0,5,3.27,1903.67,1.2,0
2023-03-26,2023,3,Cookies,17,17,0,14,1.98,4562.06,1.21,0
2023-03-26,2023,3,Chocolate,28,29,0,25,2.67,4115.9,1.16,0
2023-03-26,2023,3,null,31,33,0,25,null,3424.45,1.32,0
2023-03-26,2023,3,"Toffee, Fudge & Nougat",4,4,0,4,4.07,1348.5,1,0
2023-03-27,2023,3,null,47,51,3,43,null,3474.86,1.19,0.06
2023-03-27,2023,3,Crisp & Snacks,86,90,2,78,3.4,3323.24,1.15,0.02
2023-03-27,2023,3,Cookies,11,16,0,8,1.94,3252.31,2,0
2023-03-27,2023,3,Chocolate & Sweet Spreads,2,2,0,2,4.24,2418.5,1,0
2023-03-27,2023,3,"Cheese Crackers, Breadsticks & Dipping",8,9,0,8,2.47,2153.67,1.13,0
2023-03-27,2023,3,Other Confectionary,75,75,0,66,5.16,3422.55,1.14,0
2023-03-27,2023,3,Chocolate,37,38,0,35,2.43,3633.29,1.09,0
2023-03-27,2023,3,"Toffee, Fudge & Nougat",1,1,0,1,1.96,1723,1,0
2023-03-28,2023,3,null,58,61,2,49,null,3044.21,1.24,0.03
2023-03-28,2023,3,Other Confectionary,67,67,0,63,4.89,3216.6,1.06,0
2023-03-28,2023,3,Chocolate,27,32,0,25,2.14,2959.84,1.28,0
2023-03-28,2023,3,Chocolate & Sweet Spreads,6,6,0,6,3.86,2234.5,1,0
2023-03-28,2023,3,Cookies,16,16,0,14,2.28,2986.94,1.14,0
2023-03-28,2023,3,"Cheese Crackers, Breadsticks & Dipping",12,12,0,12,6.72,5054.67,1,0
2023-03-28,2023,3,Crisp & Snacks,155,177,5,140,3.47,3052.86,1.26,0.03
2023-03-28,2023,3,"Toffee, Fudge & Nougat",3,3,0,3,5.96,1543,1,0
2023-03-29,2023,3,Other Confectionary,77,77,0,58,4.6,3397.4,1.33,0
2023-03-29,2023,3,null,61,65,6,53,null,3105.94,1.23,0.09
2023-03-29,2023,3,"Cheese Crackers, Breadsticks & Dipping",23,24,0,21,2.79,3855.67,1.14,0
2023-03-29,2023,3,Chocolate & Sweet Spreads,3,3,0,3,5.98,3440.67,1,0
2023-03-29,2023,3,Chocolate,34,39,0,31,2.16,4158.67,1.26,0
2023-03-29,2023,3,Cookies,18,18,0,11,2.2,3410.44,1.64,0
2023-03-29,2023,3,Crisp & Snacks,185,205,6,157,3.11,3255.8,1.31,0.03
2023-03-29,2023,3,"Toffee, Fudge & Nougat",2,2,0,2,2.07,5675,1,0
2023-03-30,2023,3,"Cheese Crackers, Breadsticks & Dipping",22,24,0,19,2.61,3233.42,1.26,0
2023-03-30,2023,3,Chocolate,40,42,0,34,2.47,4119.14,1.24,0
